,file_name,vulnerability
654,SmartContract_No654.sol,delegate
655,SmartContract_No655.sol,delegate
656,SmartContract_No656.sol,delegate
657,SmartContract_No657.sol,delegate
658,SmartContract_No658.sol,delegate
659,SmartContract_No659.sol,delegate
660,SmartContract_No660.sol,delegate
661,SmartContract_No661.sol,delegate
662,SmartContract_No662.sol,delegate
663,SmartContract_No663.sol,delegate
664,SmartContract_No664.sol,delegate
665,SmartContract_No665.sol,delegate
666,SmartContract_No666.sol,delegate
667,SmartContract_No667.sol,delegate
668,SmartContract_No668.sol,delegate
669,SmartContract_No669.sol,delegate
670,SmartContract_No670.sol,delegate
671,SmartContract_No671.sol,delegate
672,SmartContract_No672.sol,delegate
673,SmartContract_No673.sol,delegate
674,SmartContract_No674.sol,delegate
675,SmartContract_No675.sol,delegate
676,SmartContract_No676.sol,delegate
677,SmartContract_No677.sol,delegate
678,SmartContract_No678.sol,delegate
679,SmartContract_No679.sol,delegate
680,SmartContract_No680.sol,delegate
681,SmartContract_No681.sol,delegate
682,SmartContract_No682.sol,delegate
683,SmartContract_No683.sol,delegate
684,SmartContract_No684.sol,delegate
685,SmartContract_No685.sol,delegate
686,SmartContract_No686.sol,delegate
687,SmartContract_No687.sol,delegate
688,SmartContract_No688.sol,delegate
689,SmartContract_No689.sol,delegate
690,SmartContract_No690.sol,delegate
691,SmartContract_No691.sol,delegate
692,SmartContract_No692.sol,delegate
693,SmartContract_No693.sol,delegate
694,SmartContract_No694.sol,delegate
695,SmartContract_No695.sol,delegate
696,SmartContract_No696.sol,delegate
697,SmartContract_No697.sol,delegate
698,SmartContract_No698.sol,delegate
699,SmartContract_No699.sol,delegate
700,SmartContract_No700.sol,delegate
701,SmartContract_No701.sol,delegate
702,SmartContract_No702.sol,delegate
703,SmartContract_No703.sol,delegate
704,SmartContract_No704.sol,delegate
705,SmartContract_No705.sol,delegate
706,SmartContract_No706.sol,delegate
707,SmartContract_No707.sol,delegate
708,SmartContract_No708.sol,delegate
709,SmartContract_No709.sol,delegate
710,SmartContract_No710.sol,delegate
711,SmartContract_No711.sol,delegate
712,SmartContract_No712.sol,delegate
713,SmartContract_No713.sol,delegate
714,SmartContract_No714.sol,delegate
715,SmartContract_No715.sol,delegate
716,SmartContract_No716.sol,delegate
717,SmartContract_No717.sol,delegate
718,SmartContract_No718.sol,delegate
719,SmartContract_No719.sol,delegate
720,SmartContract_No720.sol,delegate
721,SmartContract_No721.sol,delegate
722,SmartContract_No722.sol,delegate
723,SmartContract_No723.sol,delegate
724,SmartContract_No724.sol,delegate
725,SmartContract_No725.sol,delegate
726,SmartContract_No726.sol,delegate
727,SmartContract_No727.sol,delegate
728,SmartContract_No728.sol,delegate
729,SmartContract_No729.sol,delegate
730,SmartContract_No730.sol,delegate
731,SmartContract_No731.sol,delegate
732,SmartContract_No732.sol,delegate
733,SmartContract_No733.sol,delegate
734,SmartContract_No734.sol,delegate
735,SmartContract_No735.sol,delegate
736,SmartContract_No736.sol,delegate
737,SmartContract_No737.sol,delegate
738,SmartContract_No738.sol,delegate
739,SmartContract_No739.sol,delegate
740,SmartContract_No740.sol,delegate
741,SmartContract_No741.sol,delegate
742,SmartContract_No742.sol,delegate
743,SmartContract_No743.sol,delegate
744,SmartContract_No744.sol,delegate
745,SmartContract_No745.sol,delegate
746,SmartContract_No746.sol,delegate
747,SmartContract_No747.sol,delegate
748,SmartContract_No748.sol,delegate
749,SmartContract_No749.sol,delegate
750,SmartContract_No750.sol,delegate
751,SmartContract_No751.sol,delegate
752,SmartContract_No752.sol,delegate
753,SmartContract_No753.sol,delegate
754,SmartContract_No754.sol,delegate
755,SmartContract_No755.sol,delegate
756,SmartContract_No756.sol,delegate
757,SmartContract_No757.sol,delegate
758,SmartContract_No758.sol,delegate
759,SmartContract_No759.sol,delegate
760,SmartContract_No760.sol,delegate
761,SmartContract_No761.sol,delegate
762,SmartContract_No762.sol,delegate
763,SmartContract_No763.sol,delegate
764,SmartContract_No764.sol,delegate
765,SmartContract_No765.sol,delegate
766,SmartContract_No766.sol,delegate
767,SmartContract_No767.sol,delegate
768,SmartContract_No768.sol,delegate
769,SmartContract_No769.sol,delegate
770,SmartContract_No770.sol,delegate
771,SmartContract_No771.sol,delegate
772,SmartContract_No772.sol,delegate
773,SmartContract_No773.sol,delegate
774,SmartContract_No774.sol,delegate
775,SmartContract_No775.sol,delegate
776,SmartContract_No776.sol,delegate
777,SmartContract_No777.sol,delegate
778,SmartContract_No778.sol,delegate
779,SmartContract_No779.sol,delegate
780,SmartContract_No780.sol,delegate
781,SmartContract_No781.sol,delegate
782,SmartContract_No782.sol,delegate
783,SmartContract_No783.sol,delegate
784,SmartContract_No784.sol,delegate
785,SmartContract_No785.sol,delegate
786,SmartContract_No786.sol,delegate
787,SmartContract_No787.sol,delegate
788,SmartContract_No788.sol,delegate
789,SmartContract_No789.sol,delegate
790,SmartContract_No790.sol,delegate
791,SmartContract_No791.sol,delegate
792,SmartContract_No792.sol,delegate
793,SmartContract_No793.sol,delegate
794,SmartContract_No794.sol,delegate
795,SmartContract_No795.sol,delegate
796,SmartContract_No796.sol,delegate
797,SmartContract_No797.sol,delegate
798,SmartContract_No798.sol,delegate
799,SmartContract_No799.sol,delegate
800,SmartContract_No800.sol,delegate
801,SmartContract_No801.sol,delegate
802,SmartContract_No802.sol,delegate
803,SmartContract_No803.sol,delegate
804,SmartContract_No804.sol,delegate
805,SmartContract_No805.sol,delegate
806,SmartContract_No806.sol,delegate
807,SmartContract_No807.sol,delegate
808,SmartContract_No808.sol,delegate
809,SmartContract_No809.sol,delegate
810,SmartContract_No810.sol,delegate
811,SmartContract_No811.sol,delegate
812,SmartContract_No812.sol,delegate
813,SmartContract_No813.sol,delegate
814,SmartContract_No814.sol,delegate
815,SmartContract_No815.sol,delegate
816,SmartContract_No816.sol,delegate
817,SmartContract_No817.sol,delegate
818,SmartContract_No818.sol,delegate
819,SmartContract_No819.sol,delegate
820,SmartContract_No820.sol,delegate
821,SmartContract_No821.sol,delegate
822,SmartContract_No822.sol,delegate
823,SmartContract_No823.sol,delegate
824,SmartContract_No824.sol,delegate
825,SmartContract_No825.sol,delegate
826,SmartContract_No826.sol,delegate
827,SmartContract_No827.sol,delegate
828,SmartContract_No828.sol,delegate
829,SmartContract_No829.sol,delegate
830,SmartContract_No830.sol,delegate
831,SmartContract_No831.sol,delegate
832,SmartContract_No832.sol,delegate
833,SmartContract_No833.sol,delegate
834,SmartContract_No834.sol,delegate
835,SmartContract_No835.sol,delegate
836,SmartContract_No836.sol,delegate
837,SmartContract_No837.sol,delegate
838,SmartContract_No838.sol,delegate
839,SmartContract_No839.sol,delegate
840,SmartContract_No840.sol,delegate
841,SmartContract_No841.sol,delegate
842,SmartContract_No842.sol,delegate
843,SmartContract_No843.sol,delegate
844,SmartContract_No844.sol,delegate
845,SmartContract_No845.sol,delegate
846,SmartContract_No846.sol,delegate
847,SmartContract_No847.sol,delegate
848,SmartContract_No848.sol,delegate
849,SmartContract_No849.sol,delegate
850,SmartContract_No850.sol,delegate
851,SmartContract_No851.sol,delegate
852,SmartContract_No852.sol,delegate
853,SmartContract_No853.sol,delegate
854,SmartContract_No854.sol,delegate
855,SmartContract_No855.sol,delegate
856,SmartContract_No856.sol,delegate
857,SmartContract_No857.sol,delegate
858,SmartContract_No858.sol,delegate
859,SmartContract_No859.sol,delegate
860,SmartContract_No860.sol,delegate
861,SmartContract_No861.sol,delegate
862,SmartContract_No862.sol,delegate
863,SmartContract_No863.sol,delegate
864,SmartContract_No864.sol,delegate
865,SmartContract_No865.sol,delegate
866,SmartContract_No866.sol,delegate
867,SmartContract_No867.sol,delegate
868,SmartContract_No868.sol,delegate
869,SmartContract_No869.sol,delegate
870,SmartContract_No870.sol,delegate
871,SmartContract_No871.sol,delegate
872,SmartContract_No872.sol,delegate
873,SmartContract_No873.sol,delegate
874,SmartContract_No874.sol,delegate
875,SmartContract_No875.sol,delegate
876,SmartContract_No876.sol,delegate
877,SmartContract_No877.sol,delegate
878,SmartContract_No878.sol,delegate
879,SmartContract_No879.sol,delegate
880,SmartContract_No880.sol,delegate
881,SmartContract_No881.sol,delegate
882,SmartContract_No882.sol,delegate
883,SmartContract_No883.sol,delegate
884,SmartContract_No884.sol,delegate
885,SmartContract_No885.sol,delegate
886,SmartContract_No886.sol,delegate
887,SmartContract_No887.sol,delegate
888,SmartContract_No888.sol,delegate
889,SmartContract_No889.sol,delegate
890,SmartContract_No890.sol,delegate
891,SmartContract_No891.sol,delegate
892,SmartContract_No892.sol,delegate
893,SmartContract_No893.sol,delegate
894,SmartContract_No894.sol,delegate
895,SmartContract_No895.sol,delegate
896,SmartContract_No896.sol,delegate
897,SmartContract_No897.sol,delegate
898,SmartContract_No898.sol,delegate
899,SmartContract_No899.sol,delegate
900,SmartContract_No900.sol,delegate
901,SmartContract_No901.sol,delegate
902,SmartContract_No902.sol,delegate
903,SmartContract_No903.sol,delegate
904,SmartContract_No904.sol,delegate
905,SmartContract_No905.sol,delegate
906,SmartContract_No906.sol,delegate
907,SmartContract_No907.sol,delegate
908,SmartContract_No908.sol,delegate
909,SmartContract_No909.sol,delegate
910,SmartContract_No910.sol,delegate
911,SmartContract_No911.sol,delegate
912,SmartContract_No912.sol,delegate
913,SmartContract_No913.sol,delegate
914,SmartContract_No914.sol,delegate
915,SmartContract_No915.sol,delegate
916,SmartContract_No916.sol,delegate
917,SmartContract_No917.sol,delegate
918,SmartContract_No918.sol,delegate
919,SmartContract_No919.sol,delegate
920,SmartContract_No920.sol,delegate
921,SmartContract_No921.sol,delegate
922,SmartContract_No922.sol,delegate
923,SmartContract_No923.sol,delegate
924,SmartContract_No924.sol,delegate
925,SmartContract_No925.sol,delegate
926,SmartContract_No926.sol,delegate
927,SmartContract_No927.sol,delegate
928,SmartContract_No928.sol,delegate
929,SmartContract_No929.sol,delegate
930,SmartContract_No930.sol,delegate
931,SmartContract_No931.sol,delegate
932,SmartContract_No932.sol,delegate
933,SmartContract_No933.sol,delegate
934,SmartContract_No934.sol,delegate
935,SmartContract_No935.sol,delegate
936,SmartContract_No936.sol,delegate
937,SmartContract_No937.sol,delegate
938,SmartContract_No938.sol,delegate
939,SmartContract_No939.sol,delegate
940,SmartContract_No940.sol,delegate
941,SmartContract_No941.sol,delegate
942,SmartContract_No942.sol,delegate
943,SmartContract_No943.sol,delegate
944,SmartContract_No944.sol,delegate
945,SmartContract_No945.sol,delegate
946,SmartContract_No946.sol,delegate
947,SmartContract_No947.sol,delegate
948,SmartContract_No948.sol,delegate
949,SmartContract_No949.sol,delegate
950,SmartContract_No950.sol,delegate
951,SmartContract_No951.sol,delegate
952,SmartContract_No952.sol,delegate
953,SmartContract_No953.sol,delegate
954,SmartContract_No954.sol,delegate
955,SmartContract_No955.sol,delegate
956,SmartContract_No956.sol,delegate
957,SmartContract_No957.sol,delegate
958,SmartContract_No958.sol,delegate
959,SmartContract_No959.sol,delegate
960,SmartContract_No960.sol,delegate
961,SmartContract_No961.sol,delegate
962,SmartContract_No962.sol,delegate
963,SmartContract_No963.sol,delegate
964,SmartContract_No964.sol,delegate
965,SmartContract_No965.sol,delegate
966,SmartContract_No966.sol,delegate
967,SmartContract_No967.sol,delegate
968,SmartContract_No968.sol,delegate
969,SmartContract_No969.sol,delegate
970,SmartContract_No970.sol,delegate
971,SmartContract_No971.sol,delegate
972,SmartContract_No972.sol,delegate
973,SmartContract_No973.sol,delegate
974,SmartContract_No974.sol,delegate
975,SmartContract_No975.sol,delegate
976,SmartContract_No976.sol,delegate
977,SmartContract_No977.sol,delegate
978,SmartContract_No978.sol,delegate
979,SmartContract_No979.sol,delegate
980,SmartContract_No980.sol,delegate
981,SmartContract_No981.sol,delegate
982,SmartContract_No982.sol,delegate
983,SmartContract_No983.sol,delegate
984,SmartContract_No984.sol,delegate
985,SmartContract_No985.sol,delegate
986,SmartContract_No986.sol,delegate
987,SmartContract_No987.sol,delegate
988,SmartContract_No988.sol,delegate
989,SmartContract_No989.sol,delegate
990,SmartContract_No990.sol,delegate
991,SmartContract_No991.sol,delegate
992,SmartContract_No992.sol,delegate
993,SmartContract_No993.sol,delegate
994,SmartContract_No994.sol,delegate
995,SmartContract_No995.sol,delegate
996,SmartContract_No996.sol,delegate
997,SmartContract_No997.sol,delegate
998,SmartContract_No998.sol,delegate
999,SmartContract_No999.sol,delegate
1000,SmartContract_No1000.sol,delegate
1001,SmartContract_No1001.sol,delegate
1002,SmartContract_No1002.sol,delegate
1003,SmartContract_No1003.sol,delegate
1004,SmartContract_No1004.sol,delegate
1005,SmartContract_No1005.sol,delegate
1006,SmartContract_No1006.sol,delegate
1007,SmartContract_No1007.sol,delegate
1008,SmartContract_No1008.sol,delegate
1009,SmartContract_No1009.sol,delegate
1010,SmartContract_No1010.sol,delegate
1011,SmartContract_No1011.sol,delegate
1012,SmartContract_No1012.sol,delegate
1013,SmartContract_No1013.sol,delegate
1014,SmartContract_No1014.sol,delegate
1015,SmartContract_No1015.sol,delegate
1016,SmartContract_No1016.sol,delegate
1017,SmartContract_No1017.sol,delegate
1018,SmartContract_No1018.sol,delegate
1019,SmartContract_No1019.sol,delegate
1020,SmartContract_No1020.sol,delegate
1021,SmartContract_No1021.sol,delegate
1022,SmartContract_No1022.sol,delegate
1023,SmartContract_No1023.sol,delegate
1024,SmartContract_No1024.sol,delegate
1025,SmartContract_No1025.sol,delegate
1026,SmartContract_No1026.sol,delegate
1027,SmartContract_No1027.sol,delegate
1028,SmartContract_No1028.sol,delegate
1029,SmartContract_No1029.sol,delegate
1030,SmartContract_No1030.sol,delegate
1031,SmartContract_No1031.sol,delegate
1032,SmartContract_No1032.sol,delegate
1033,SmartContract_No1033.sol,delegate
1034,SmartContract_No1034.sol,delegate
1035,SmartContract_No1035.sol,delegate
1036,SmartContract_No1036.sol,delegate
1037,SmartContract_No1037.sol,delegate
1038,SmartContract_No1038.sol,delegate
1039,SmartContract_No1039.sol,delegate
1040,SmartContract_No1040.sol,delegate
1041,SmartContract_No1041.sol,delegate
1042,SmartContract_No1042.sol,delegate
1043,SmartContract_No1043.sol,delegate
1044,SmartContract_No1044.sol,delegate
1045,SmartContract_No1045.sol,delegate
1046,SmartContract_No1046.sol,delegate
1047,SmartContract_No1047.sol,delegate
1048,SmartContract_No1048.sol,delegate
1049,SmartContract_No1049.sol,delegate
1050,SmartContract_No1050.sol,delegate
1051,SmartContract_No1051.sol,delegate
1052,SmartContract_No1052.sol,delegate
1053,SmartContract_No1053.sol,delegate
1054,SmartContract_No1054.sol,delegate
1055,SmartContract_No1055.sol,delegate
1056,SmartContract_No1056.sol,delegate
1057,SmartContract_No1057.sol,delegate
1058,SmartContract_No1058.sol,delegate
1059,SmartContract_No1059.sol,delegate
1060,SmartContract_No1060.sol,delegate
1061,SmartContract_No1061.sol,delegate
1062,SmartContract_No1062.sol,delegate
1063,SmartContract_No1063.sol,delegate
1064,SmartContract_No1064.sol,delegate
1065,SmartContract_No1065.sol,delegate
1066,SmartContract_No1066.sol,delegate
1067,SmartContract_No1067.sol,delegate
1068,SmartContract_No1068.sol,delegate
1069,SmartContract_No1069.sol,delegate
1070,SmartContract_No1070.sol,delegate
1071,SmartContract_No1071.sol,delegate
1072,SmartContract_No1072.sol,delegate
1073,SmartContract_No1073.sol,delegate
1074,SmartContract_No1074.sol,delegate
1075,SmartContract_No1075.sol,delegate
1076,SmartContract_No1076.sol,delegate
1077,SmartContract_No1077.sol,delegate
1078,SmartContract_No1078.sol,delegate
1079,SmartContract_No1079.sol,delegate
1080,SmartContract_No1080.sol,delegate
1081,SmartContract_No1081.sol,delegate
1082,SmartContract_No1082.sol,delegate
1083,SmartContract_No1083.sol,delegate
